Step,Time,Population
5232,5.23200000000008,3.33333333333331
5233,5.23300000000008,3.33333333333331
5234,5.23400000000008,3.33333333333331
5235,5.23500000000008,3.33333333333331
5236,5.23600000000008,3.33333333333331
5237,5.23700000000008,3.33333333333331
5238,5.23800000000008,3.33333333333331
5239,5.23900000000008,3.33333333333331
5240,5.24000000000008,3.33333333333331
5241,5.24100000000008,3.33333333333331
5242,5.24200000000009,3.33333333333331
5243,5.24300000000009,3.33333333333331
5244,5.24400000000009,3.33333333333331
5245,5.24500000000009,3.33333333333331
5246,5.24600000000009,3.33333333333331
5247,5.24700000000009,3.33333333333331
5248,5.24800000000009,3.33333333333331
5249,5.24900000000009,3.33333333333331
5250,5.25000000000009,3.33333333333331
5251,5.25100000000009,3.33333333333331
5252,5.25200000000009,3.33333333333331
5253,5.25300000000009,3.33333333333331
5254,5.25400000000009,3.33333333333331
5255,5.25500000000009,3.33333333333331
5256,5.25600000000009,3.33333333333331
5257,5.25700000000009,3.33333333333331
5258,5.25800000000009,3.33333333333331
5259,5.25900000000009,3.33333333333331
5260,5.26000000000009,3.33333333333331
5261,5.26100000000009,3.33333333333331
5262,5.26200000000009,3.33333333333331
5263,5.26300000000009,3.33333333333331
5264,5.26400000000009,3.33333333333331
5265,5.26500000000009,3.33333333333331
5266,5.26600000000009,3.33333333333331
5267,5.26700000000009,3.33333333333331
5268,5.26800000000009,3.33333333333331
5269,5.26900000000009,3.33333333333331
5270,5.27000000000009,3.33333333333331
5271,5.27100000000009,3.33333333333331
5272,5.2720000000001,3.33333333333331
5273,5.2730000000001,3.33333333333331
5274,5.2740000000001,3.33333333333331
5275,5.2750000000001,3.33333333333331
5276,5.2760000000001,3.33333333333331
5277,5.2770000000001,3.33333333333331
5278,5.2780000000001,3.33333333333331
5279,5.2790000000001,3.33333333333331
5280,5.2800000000001,3.33333333333331
5281,5.2810000000001,3.33333333333331
5282,5.2820000000001,3.33333333333331
5283,5.2830000000001,3.33333333333331
5284,5.2840000000001,3.33333333333331
5285,5.2850000000001,3.33333333333331
5286,5.2860000000001,3.33333333333331
5287,5.2870000000001,3.33333333333331
5288,5.2880000000001,3.33333333333331
5289,5.2890000000001,3.33333333333331
5290,5.2900000000001,3.33333333333331
5291,5.2910000000001,3.33333333333331
5292,5.2920000000001,3.33333333333331
5293,5.2930000000001,3.33333333333331
5294,5.2940000000001,3.33333333333331
5295,5.2950000000001,3.33333333333331
5296,5.2960000000001,3.33333333333331
5297,5.2970000000001,3.33333333333331
5298,5.2980000000001,3.33333333333331
5299,5.2990000000001,3.33333333333331
5300,5.3000000000001,3.33333333333331
5301,5.30100000000011,3.33333333333331
5302,5.30200000000011,3.33333333333331
5303,5.30300000000011,3.33333333333331
5304,5.30400000000011,3.33333333333331
5305,5.30500000000011,3.33333333333331
5306,5.30600000000011,3.33333333333331
5307,5.30700000000011,3.33333333333331
5308,5.30800000000011,3.33333333333331
5309,5.30900000000011,3.33333333333331
5310,5.31000000000011,3.33333333333331
5311,5.31100000000011,3.33333333333331
5312,5.31200000000011,3.33333333333331
5313,5.31300000000011,3.33333333333331
5314,5.31400000000011,3.33333333333331
5315,5.31500000000011,3.33333333333331
5316,5.31600000000011,3.33333333333331
5317,5.31700000000011,3.33333333333331
5318,5.31800000000011,3.33333333333331
5319,5.31900000000011,3.33333333333331
5320,5.32000000000011,3.33333333333331
5321,5.32100000000011,3.33333333333331
5322,5.32200000000011,3.33333333333331
5323,5.32300000000011,3.33333333333331
5324,5.32400000000011,3.33333333333331
5325,5.32500000000011,3.33333333333331
5326,5.32600000000011,3.33333333333331
5327,5.32700000000011,3.33333333333331
5328,5.32800000000011,3.33333333333331
5329,5.32900000000011,3.33333333333331
5330,5.33000000000011,3.33333333333331
5331,5.33100000000012,3.33333333333331
5332,5.33200000000012,3.33333333333331
5333,5.33300000000012,3.33333333333331
5334,5.33400000000012,3.33333333333331
5335,5.33500000000012,3.33333333333331
5336,5.33600000000012,3.33333333333331
5337,5.33700000000012,3.33333333333331
5338,5.33800000000012,3.33333333333331
5339,5.33900000000012,3.33333333333331
5340,5.34000000000012,3.33333333333331
5341,5.34100000000012,3.33333333333331
5342,5.34200000000012,3.33333333333331
5343,5.34300000000012,3.33333333333331
5344,5.34400000000012,3.33333333333331
5345,5.34500000000012,3.33333333333331
5346,5.34600000000012,3.33333333333331
5347,5.34700000000012,3.33333333333331
5348,5.34800000000012,3.33333333333331
5349,5.34900000000012,3.33333333333331
5350,5.35000000000012,3.33333333333331
5351,5.35100000000012,3.33333333333331
5352,5.35200000000012,3.33333333333331
5353,5.35300000000012,3.33333333333331
5354,5.35400000000012,3.33333333333331
5355,5.35500000000012,3.33333333333331
5356,5.35600000000012,3.33333333333331
5357,5.35700000000012,3.33333333333331
5358,5.35800000000012,3.33333333333331
5359,5.35900000000012,3.33333333333331
5360,5.36000000000012,3.33333333333331
5361,5.36100000000013,3.33333333333331
5362,5.36200000000013,3.33333333333331
5363,5.36300000000013,3.33333333333331
5364,5.36400000000013,3.33333333333331
5365,5.36500000000013,3.33333333333331
5366,5.36600000000013,3.33333333333331
5367,5.36700000000013,3.33333333333331
5368,5.36800000000013,3.33333333333331
5369,5.36900000000013,3.33333333333331
5370,5.37000000000013,3.33333333333331
5371,5.37100000000013,3.33333333333331
5372,5.37200000000013,3.33333333333331
5373,5.37300000000013,3.33333333333331
5374,5.37400000000013,3.33333333333331
5375,5.37500000000013,3.33333333333331
5376,5.37600000000013,3.33333333333331
5377,5.37700000000013,3.33333333333331
5378,5.37800000000013,3.33333333333331
5379,5.37900000000013,3.33333333333331
5380,5.38000000000013,3.33333333333331
5381,5.38100000000013,3.33333333333331
5382,5.38200000000013,3.33333333333331
5383,5.38300000000013,3.33333333333331
5384,5.38400000000013,3.33333333333331
5385,5.38500000000013,3.33333333333331
5386,5.38600000000013,3.33333333333331
5387,5.38700000000013,3.33333333333331
5388,5.38800000000013,3.33333333333331
5389,5.38900000000013,3.33333333333331
5390,5.39000000000013,3.33333333333331
5391,5.39100000000014,3.33333333333331
5392,5.39200000000014,3.33333333333331
5393,5.39300000000014,3.33333333333331
5394,5.39400000000014,3.33333333333331
5395,5.39500000000014,3.33333333333331
5396,5.39600000000014,3.33333333333331
5397,5.39700000000014,3.33333333333331
5398,5.39800000000014,3.33333333333331
5399,5.39900000000014,3.33333333333331
5400,5.40000000000014,3.33333333333331
5401,5.40100000000014,3.33333333333331
5402,5.40200000000014,3.33333333333331
5403,5.40300000000014,3.33333333333331
5404,5.40400000000014,3.33333333333331
5405,5.40500000000014,3.33333333333331
5406,5.40600000000014,3.33333333333331
5407,5.40700000000014,3.33333333333331
5408,5.40800000000014,3.33333333333331
5409,5.40900000000014,3.33333333333331
5410,5.41000000000014,3.33333333333331
5411,5.41100000000014,3.33333333333331
5412,5.41200000000014,3.33333333333331
5413,5.41300000000014,3.33333333333331
5414,5.41400000000014,3.33333333333331
5415,5.41500000000014,3.33333333333331
5416,5.41600000000014,3.33333333333331
5417,5.41700000000014,3.33333333333331
5418,5.41800000000014,3.33333333333331
5419,5.41900000000014,3.33333333333331
5420,5.42000000000014,3.33333333333331
5421,5.42100000000015,3.33333333333331
5422,5.42200000000015,3.33333333333331
5423,5.42300000000015,3.33333333333331
5424,5.42400000000015,3.33333333333331
5425,5.42500000000015,3.33333333333331
5426,5.42600000000015,3.33333333333331
5427,5.42700000000015,3.33333333333331
5428,5.42800000000015,3.33333333333331
5429,5.42900000000015,3.33333333333331
5430,5.43000000000015,3.33333333333331
5431,5.43100000000015,3.33333333333331
5432,5.43200000000015,3.33333333333331
5433,5.43300000000015,3.33333333333331
5434,5.43400000000015,3.33333333333331
5435,5.43500000000015,3.33333333333331
5436,5.43600000000015,3.33333333333331
5437,5.43700000000015,3.33333333333331
5438,5.43800000000015,3.33333333333331
5439,5.43900000000015,3.33333333333331
5440,5.44000000000015,3.33333333333331
5441,5.44100000000015,3.33333333333331
5442,5.44200000000015,3.33333333333331
5443,5.44300000000015,3.33333333333331
5444,5.44400000000015,3.33333333333331
5445,5.44500000000015,3.33333333333331
5446,5.44600000000015,3.33333333333331
5447,5.44700000000015,3.33333333333331
5448,5.44800000000015,3.33333333333331
5449,5.44900000000015,3.33333333333331
5450,5.45000000000015,3.33333333333331
5451,5.45100000000016,3.33333333333331
5452,5.45200000000016,3.33333333333331
5453,5.45300000000016,3.33333333333331
5454,5.45400000000016,3.33333333333331
5455,5.45500000000016,3.33333333333331
5456,5.45600000000016,3.33333333333331
5457,5.45700000000016,3.33333333333331
5458,5.45800000000016,3.33333333333331
5459,5.45900000000016,3.33333333333331
5460,5.46000000000016,3.33333333333331
5461,5.46100000000016,3.33333333333331
5462,5.46200000000016,3.33333333333331
5463,5.46300000000016,3.33333333333331
5464,5.46400000000016,3.33333333333331
5465,5.46500000000016,3.33333333333331
5466,5.46600000000016,3.33333333333331
5467,5.46700000000016,3.33333333333331
5468,5.46800000000016,3.33333333333331
5469,5.46900000000016,3.33333333333331
5470,5.47000000000016,3.33333333333331
5471,5.47100000000016,3.33333333333331
5472,5.47200000000016,3.33333333333331
5473,5.47300000000016,3.33333333333331
5474,5.47400000000016,3.33333333333331
5475,5.47500000000016,3.33333333333331
5476,5.47600000000016,3.33333333333331
5477,5.47700000000016,3.33333333333331
5478,5.47800000000016,3.33333333333331
5479,5.47900000000016,3.33333333333331
5480,5.48000000000016,3.33333333333331
5481,5.48100000000017,3.33333333333331
5482,5.48200000000017,3.33333333333331
5483,5.48300000000017,3.33333333333331
5484,5.48400000000017,3.33333333333331
5485,5.48500000000017,3.33333333333331
5486,5.48600000000017,3.33333333333331
5487,5.48700000000017,3.33333333333331
5488,5.48800000000017,3.33333333333331
5489,5.48900000000017,3.33333333333331
5490,5.49000000000017,3.33333333333331
5491,5.49100000000017,3.33333333333331
5492,5.49200000000017,3.33333333333331
5493,5.49300000000017,3.33333333333331
5494,5.49400000000017,3.33333333333331
5495,5.49500000000017,3.33333333333331
5496,5.49600000000017,3.33333333333331
5497,5.49700000000017,3.33333333333331
5498,5.49800000000017,3.33333333333331
5499,5.49900000000017,3.33333333333331
5500,5.50000000000017,3.33333333333331
5501,5.50100000000017,3.33333333333331
5502,5.50200000000017,3.33333333333331
5503,5.50300000000017,3.33333333333331
5504,5.50400000000017,3.33333333333331
5505,5.50500000000017,3.33333333333331
5506,5.50600000000017,3.33333333333331
5507,5.50700000000017,3.33333333333331
5508,5.50800000000017,3.33333333333331
5509,5.50900000000017,3.33333333333331
5510,5.51000000000017,3.33333333333331
5511,5.51100000000018,3.33333333333331
5512,5.51200000000018,3.33333333333331
5513,5.51300000000018,3.33333333333331
5514,5.51400000000018,3.33333333333331
5515,5.51500000000018,3.33333333333331
5516,5.51600000000018,3.33333333333331
5517,5.51700000000018,3.33333333333331
5518,5.51800000000018,3.33333333333331
5519,5.51900000000018,3.33333333333331
5520,5.52000000000018,3.33333333333331
5521,5.52100000000018,3.33333333333331
5522,5.52200000000018,3.33333333333331
5523,5.52300000000018,3.33333333333331
5524,5.52400000000018,3.33333333333331
5525,5.52500000000018,3.33333333333331
5526,5.52600000000018,3.33333333333331
5527,5.52700000000018,3.33333333333331
5528,5.52800000000018,3.33333333333331
5529,5.52900000000018,3.33333333333331
5530,5.53000000000018,3.33333333333331
5531,5.53100000000018,3.33333333333331
5532,5.53200000000018,3.33333333333331
5533,5.53300000000018,3.33333333333331
5534,5.53400000000018,3.33333333333331
5535,5.53500000000018,3.33333333333331
5536,5.53600000000018,3.33333333333331
5537,5.53700000000018,3.33333333333331
5538,5.53800000000018,3.33333333333331
5539,5.53900000000018,3.33333333333331
5540,5.54000000000018,3.33333333333331
5541,5.54100000000019,3.33333333333331
5542,5.54200000000019,3.33333333333331
5543,5.54300000000019,3.33333333333331
5544,5.54400000000019,3.33333333333331
5545,5.54500000000019,3.33333333333331
5546,5.54600000000019,3.33333333333331
5547,5.54700000000019,3.33333333333331
5548,5.54800000000019,3.33333333333331
5549,5.54900000000019,3.33333333333331
5550,5.55000000000019,3.33333333333331
5551,5.55100000000019,3.33333333333331
5552,5.55200000000019,3.33333333333331
5553,5.55300000000019,3.33333333333331
5554,5.55400000000019,3.33333333333331
5555,5.55500000000019,3.33333333333331
5556,5.55600000000019,3.33333333333331
5557,5.55700000000019,3.33333333333331
5558,5.55800000000019,3.33333333333331
5559,5.55900000000019,3.33333333333331
5560,5.56000000000019,3.33333333333331
5561,5.56100000000019,3.33333333333331
5562,5.56200000000019,3.33333333333331
5563,5.56300000000019,3.33333333333331
5564,5.56400000000019,3.33333333333331
5565,5.56500000000019,3.33333333333331
5566,5.56600000000019,3.33333333333331
5567,5.56700000000019,3.33333333333331
5568,5.56800000000019,3.33333333333331
5569,5.56900000000019,3.33333333333331
5570,5.57000000000019,3.33333333333331
5571,5.5710000000002,3.33333333333331
5572,5.5720000000002,3.33333333333331
5573,5.5730000000002,3.33333333333331
5574,5.5740000000002,3.33333333333331
5575,5.5750000000002,3.33333333333331
5576,5.5760000000002,3.33333333333331
5577,5.5770000000002,3.33333333333331
5578,5.5780000000002,3.33333333333331
5579,5.5790000000002,3.33333333333331
5580,5.5800000000002,3.33333333333331
5581,5.5810000000002,3.33333333333331
5582,5.5820000000002,3.33333333333331
5583,5.5830000000002,3.33333333333331
5584,5.5840000000002,3.33333333333331
5585,5.5850000000002,3.33333333333331
5586,5.5860000000002,3.33333333333331
5587,5.5870000000002,3.33333333333331
5588,5.5880000000002,3.33333333333331
5589,5.5890000000002,3.33333333333331
5590,5.5900000000002,3.33333333333331
5591,5.5910000000002,3.33333333333331
5592,5.5920000000002,3.33333333333331
5593,5.5930000000002,3.33333333333331
5594,5.5940000000002,3.33333333333331
5595,5.5950000000002,3.33333333333331
5596,5.5960000000002,3.33333333333331
5597,5.5970000000002,3.33333333333331
5598,5.5980000000002,3.33333333333331
5599,5.5990000000002,3.33333333333331
5600,5.6000000000002,3.33333333333331
5601,5.60100000000021,3.33333333333331
5602,5.60200000000021,3.33333333333331
5603,5.60300000000021,3.33333333333331
5604,5.60400000000021,3.33333333333331
5605,5.60500000000021,3.33333333333331
5606,5.60600000000021,3.33333333333331
5607,5.60700000000021,3.33333333333331
5608,5.60800000000021,3.33333333333331
5609,5.60900000000021,3.33333333333331
5610,5.61000000000021,3.33333333333331
5611,5.61100000000021,3.33333333333331
5612,5.61200000000021,3.33333333333331
5613,5.61300000000021,3.33333333333331
5614,5.61400000000021,3.33333333333331
5615,5.61500000000021,3.33333333333331
5616,5.61600000000021,3.33333333333331
5617,5.61700000000021,3.33333333333331
5618,5.61800000000021,3.33333333333331
5619,5.61900000000021,3.33333333333331
5620,5.62000000000021,3.33333333333331
5621,5.62100000000021,3.33333333333331
5622,5.62200000000021,3.33333333333331
5623,5.62300000000021,3.33333333333331
5624,5.62400000000021,3.33333333333331
5625,5.62500000000021,3.33333333333331
5626,5.62600000000021,3.33333333333331
5627,5.62700000000021,3.33333333333331
5628,5.62800000000021,3.33333333333331
5629,5.62900000000021,3.33333333333331
5630,5.63000000000021,3.33333333333331
5631,5.63100000000022,3.33333333333331
5632,5.63200000000022,3.33333333333331
5633,5.63300000000022,3.33333333333331
5634,5.63400000000022,3.33333333333331
5635,5.63500000000022,3.33333333333331
5636,5.63600000000022,3.33333333333331
5637,5.63700000000022,3.33333333333331
5638,5.63800000000022,3.33333333333331
5639,5.63900000000022,3.33333333333331
5640,5.64000000000022,3.33333333333331
5641,5.64100000000022,3.33333333333331
5642,5.64200000000022,3.33333333333331
5643,5.64300000000022,3.33333333333331
5644,5.64400000000022,3.33333333333331
5645,5.64500000000022,3.33333333333331
5646,5.64600000000022,3.33333333333331
5647,5.64700000000022,3.33333333333331
5648,5.64800000000022,3.33333333333331
5649,5.64900000000022,3.33333333333331
5650,5.65000000000022,3.33333333333331
5651,5.65100000000022,3.33333333333331
5652,5.65200000000022,3.33333333333331
5653,5.65300000000022,3.33333333333331
5654,5.65400000000022,3.33333333333331
5655,5.65500000000022,3.33333333333331
5656,5.65600000000022,3.33333333333331
5657,5.65700000000022,3.33333333333331
5658,5.65800000000022,3.33333333333331
5659,5.65900000000022,3.33333333333331
5660,5.66000000000022,3.33333333333331
5661,5.66100000000023,3.33333333333331
5662,5.66200000000023,3.33333333333331
5663,5.66300000000023,3.33333333333331
5664,5.66400000000023,3.33333333333331
5665,5.66500000000023,3.33333333333331
5666,5.66600000000023,3.33333333333331
5667,5.66700000000023,3.33333333333331
5668,5.66800000000023,3.33333333333331
5669,5.66900000000023,3.33333333333331
5670,5.67000000000023,3.33333333333331
5671,5.67100000000023,3.33333333333331
5672,5.67200000000023,3.33333333333331
5673,5.67300000000023,3.33333333333331
5674,5.67400000000023,3.33333333333331
5675,5.67500000000023,3.33333333333331
5676,5.67600000000023,3.33333333333331
5677,5.67700000000023,3.33333333333331
5678,5.67800000000023,3.33333333333331
5679,5.67900000000023,3.33333333333331
5680,5.68000000000023,3.33333333333331
5681,5.68100000000023,3.33333333333331
5682,5.68200000000023,3.33333333333331
5683,5.68300000000023,3.33333333333331
5684,5.68400000000023,3.33333333333331
5685,5.68500000000023,3.33333333333331
5686,5.68600000000023,3.33333333333331
5687,5.68700000000023,3.33333333333331
5688,5.68800000000023,3.33333333333331
5689,5.68900000000023,3.33333333333331
5690,5.69000000000023,3.33333333333331
5691,5.69100000000024,3.33333333333331
5692,5.69200000000024,3.33333333333331
5693,5.69300000000024,3.33333333333331
5694,5.69400000000024,3.33333333333331
5695,5.69500000000024,3.33333333333331
5696,5.69600000000024,3.33333333333331
5697,5.69700000000024,3.33333333333331
5698,5.69800000000024,3.33333333333331
5699,5.69900000000024,3.33333333333331
5700,5.70000000000024,3.33333333333331
5701,5.70100000000024,3.33333333333331
5702,5.70200000000024,3.33333333333331
5703,5.70300000000024,3.33333333333331
5704,5.70400000000024,3.33333333333331
5705,5.70500000000024,3.33333333333331
5706,5.70600000000024,3.33333333333331
5707,5.70700000000024,3.33333333333331
5708,5.70800000000024,3.33333333333331
5709,5.70900000000024,3.33333333333331
5710,5.71000000000024,3.33333333333331
5711,5.71100000000024,3.33333333333331
5712,5.71200000000024,3.33333333333331
5713,5.71300000000024,3.33333333333331
5714,5.71400000000024,3.33333333333331
5715,5.71500000000024,3.33333333333331
5716,5.71600000000024,3.33333333333331
5717,5.71700000000024,3.33333333333331
5718,5.71800000000024,3.33333333333331
5719,5.71900000000024,3.33333333333331
5720,5.72000000000024,3.33333333333331
5721,5.72100000000025,3.33333333333331
5722,5.72200000000025,3.33333333333331
5723,5.72300000000025,3.33333333333331
5724,5.72400000000025,3.33333333333331
5725,5.72500000000025,3.33333333333331
5726,5.72600000000025,3.33333333333331
5727,5.72700000000025,3.33333333333331
5728,5.72800000000025,3.33333333333331
5729,5.72900000000025,3.33333333333331
5730,5.73000000000025,3.33333333333331
5731,5.73100000000025,3.33333333333331
5732,5.73200000000025,3.33333333333331
5733,5.73300000000025,3.33333333333331
5734,5.73400000000025,3.33333333333331
5735,5.73500000000025,3.33333333333331
5736,5.73600000000025,3.33333333333331
5737,5.73700000000025,3.33333333333331
5738,5.73800000000025,3.33333333333331
5739,5.73900000000025,3.33333333333331
5740,5.74000000000025,3.33333333333331
5741,5.74100000000025,3.33333333333331
5742,5.74200000000025,3.33333333333331
5743,5.74300000000025,3.33333333333331
5744,5.74400000000025,3.33333333333331
5745,5.74500000000025,3.33333333333331
5746,5.74600000000025,3.33333333333331
5747,5.74700000000025,3.33333333333331
5748,5.74800000000025,3.33333333333331
5749,5.74900000000025,3.33333333333331
5750,5.75000000000025,3.33333333333331
5751,5.75100000000026,3.33333333333331
5752,5.75200000000026,3.33333333333331
5753,5.75300000000026,3.33333333333331
5754,5.75400000000026,3.33333333333331
5755,5.75500000000026,3.33333333333331
5756,5.75600000000026,3.33333333333331
5757,5.75700000000026,3.33333333333331
5758,5.75800000000026,3.33333333333331
5759,5.75900000000026,3.33333333333331
5760,5.76000000000026,3.33333333333331
5761,5.76100000000026,3.33333333333331
5762,5.76200000000026,3.33333333333331
5763,5.76300000000026,3.33333333333331
5764,5.76400000000026,3.33333333333331
5765,5.76500000000026,3.33333333333331
5766,5.76600000000026,3.33333333333331
5767,5.76700000000026,3.33333333333331
5768,5.76800000000026,3.33333333333331
5769,5.76900000000026,3.33333333333331
5770,5.77000000000026,3.33333333333331
5771,5.77100000000026,3.33333333333331
5772,5.77200000000026,3.33333333333331
5773,5.77300000000026,3.33333333333331
5774,5.77400000000026,3.33333333333331
5775,5.77500000000026,3.33333333333331
5776,5.77600000000026,3.33333333333331
5777,5.77700000000026,3.33333333333331
5778,5.77800000000026,3.33333333333331
5779,5.77900000000026,3.33333333333331
5780,5.78000000000026,3.33333333333331
5781,5.78100000000027,3.33333333333331
5782,5.78200000000027,3.33333333333331
5783,5.78300000000027,3.33333333333331
5784,5.78400000000027,3.33333333333331
5785,5.78500000000027,3.33333333333331
5786,5.78600000000027,3.33333333333331
5787,5.78700000000027,3.33333333333331
5788,5.78800000000027,3.33333333333331
5789,5.78900000000027,3.33333333333331
5790,5.79000000000027,3.33333333333331
5791,5.79100000000027,3.33333333333331
5792,5.79200000000027,3.33333333333331
5793,5.79300000000027,3.33333333333331
5794,5.79400000000027,3.33333333333331
5795,5.79500000000027,3.33333333333331
5796,5.79600000000027,3.33333333333331
5797,5.79700000000027,3.33333333333331
5798,5.79800000000027,3.33333333333331
5799,5.79900000000027,3.33333333333331
5800,5.80000000000027,3.33333333333331
5801,5.80100000000027,3.33333333333331
5802,5.80200000000027,3.33333333333331
5803,5.80300000000027,3.33333333333331
5804,5.80400000000027,3.33333333333331
5805,5.80500000000027,3.33333333333331
5806,5.80600000000027,3.33333333333331
5807,5.80700000000027,3.33333333333331
5808,5.80800000000027,3.33333333333331
5809,5.80900000000027,3.33333333333331
5810,5.81000000000027,3.33333333333331
5811,5.81100000000028,3.33333333333331
5812,5.81200000000028,3.33333333333331
5813,5.81300000000028,3.33333333333331
5814,5.81400000000028,3.33333333333331
5815,5.81500000000028,3.33333333333331
5816,5.81600000000028,3.33333333333331
5817,5.81700000000028,3.33333333333331
5818,5.81800000000028,3.33333333333331
5819,5.81900000000028,3.33333333333331
5820,5.82000000000028,3.33333333333331
5821,5.82100000000028,3.33333333333331
5822,5.82200000000028,3.33333333333331
5823,5.82300000000028,3.33333333333331
5824,5.82400000000028,3.33333333333331
5825,5.82500000000028,3.33333333333331
5826,5.82600000000028,3.33333333333331
5827,5.82700000000028,3.33333333333331
5828,5.82800000000028,3.33333333333331
5829,5.82900000000028,3.33333333333331
5830,5.83000000000028,3.33333333333331
5831,5.83100000000028,3.33333333333331
5832,5.83200000000028,3.33333333333331
5833,5.83300000000028,3.33333333333331
5834,5.83400000000028,3.33333333333331
5835,5.83500000000028,3.33333333333331
5836,5.83600000000028,3.33333333333331
5837,5.83700000000028,3.33333333333331
5838,5.83800000000028,3.33333333333331
5839,5.83900000000028,3.33333333333331
5840,5.84000000000029,3.33333333333331
5841,5.84100000000029,3.33333333333331
5842,5.84200000000029,3.33333333333331
5843,5.84300000000029,3.33333333333331
5844,5.84400000000029,3.33333333333331
5845,5.84500000000029,3.33333333333331
5846,5.84600000000029,3.33333333333331
5847,5.84700000000029,3.33333333333331
5848,5.84800000000029,3.33333333333331
5849,5.84900000000029,3.33333333333331
5850,5.85000000000029,3.33333333333331
5851,5.85100000000029,3.33333333333331
5852,5.85200000000029,3.33333333333331
5853,5.85300000000029,3.33333333333331
5854,5.85400000000029,3.33333333333331
5855,5.85500000000029,3.33333333333331
5856,5.85600000000029,3.33333333333331
5857,5.85700000000029,3.33333333333331
5858,5.85800000000029,3.33333333333331
5859,5.85900000000029,3.33333333333331
5860,5.86000000000029,3.33333333333331
5861,5.86100000000029,3.33333333333331
5862,5.86200000000029,3.33333333333331
5863,5.86300000000029,3.33333333333331
5864,5.86400000000029,3.33333333333331
5865,5.86500000000029,3.33333333333331
5866,5.86600000000029,3.33333333333331
5867,5.86700000000029,3.33333333333331
5868,5.86800000000029,3.33333333333331
5869,5.86900000000029,3.33333333333331
5870,5.8700000000003,3.33333333333331
5871,5.8710000000003,3.33333333333331
5872,5.8720000000003,3.33333333333331
5873,5.8730000000003,3.33333333333331
5874,5.8740000000003,3.33333333333331
5875,5.8750000000003,3.33333333333331
5876,5.8760000000003,3.33333333333331
5877,5.8770000000003,3.33333333333331
5878,5.8780000000003,3.33333333333331
5879,5.8790000000003,3.33333333333331
5880,5.8800000000003,3.33333333333331
5881,5.8810000000003,3.33333333333331
5882,5.8820000000003,3.33333333333331
5883,5.8830000000003,3.33333333333331
5884,5.8840000000003,3.33333333333331
5885,5.8850000000003,3.33333333333331
5886,5.8860000000003,3.33333333333331
5887,5.8870000000003,3.33333333333331
5888,5.8880000000003,3.33333333333331
5889,5.8890000000003,3.33333333333331
5890,5.8900000000003,3.33333333333331
5891,5.8910000000003,3.33333333333331
5892,5.8920000000003,3.33333333333331
5893,5.8930000000003,3.33333333333331
5894,5.8940000000003,3.33333333333331
5895,5.8950000000003,3.33333333333331
5896,5.8960000000003,3.33333333333331
5897,5.8970000000003,3.33333333333331
5898,5.8980000000003,3.33333333333331
5899,5.8990000000003,3.33333333333331
5900,5.90000000000031,3.33333333333331
5901,5.90100000000031,3.33333333333331
5902,5.90200000000031,3.33333333333331
5903,5.90300000000031,3.33333333333331
5904,5.90400000000031,3.33333333333331
5905,5.90500000000031,3.33333333333331
5906,5.90600000000031,3.33333333333331
5907,5.90700000000031,3.33333333333331
5908,5.90800000000031,3.33333333333331
5909,5.90900000000031,3.33333333333331
5910,5.91000000000031,3.33333333333331
5911,5.91100000000031,3.33333333333331
5912,5.91200000000031,3.33333333333331
5913,5.91300000000031,3.33333333333331
5914,5.91400000000031,3.33333333333331
5915,5.91500000000031,3.33333333333331
5916,5.91600000000031,3.33333333333331
5917,5.91700000000031,3.33333333333331
5918,5.91800000000031,3.33333333333331
5919,5.91900000000031,3.33333333333331
5920,5.92000000000031,3.33333333333331
5921,5.92100000000031,3.33333333333331
5922,5.92200000000031,3.33333333333331
5923,5.92300000000031,3.33333333333331
5924,5.92400000000031,3.33333333333331
5925,5.92500000000031,3.33333333333331
5926,5.92600000000031,3.33333333333331
5927,5.92700000000031,3.33333333333331
5928,5.92800000000031,3.33333333333331
5929,5.92900000000031,3.33333333333331
5930,5.93000000000032,3.33333333333331
5931,5.93100000000032,3.33333333333331
5932,5.93200000000032,3.33333333333331
5933,5.93300000000032,3.33333333333331
5934,5.93400000000032,3.33333333333331
5935,5.93500000000032,3.33333333333331
5936,5.93600000000032,3.33333333333331
5937,5.93700000000032,3.33333333333331
5938,5.93800000000032,3.33333333333331
5939,5.93900000000032,3.33333333333331
5940,5.94000000000032,3.33333333333331
5941,5.94100000000032,3.33333333333331
5942,5.94200000000032,3.33333333333331
5943,5.94300000000032,3.33333333333331
5944,5.94400000000032,3.33333333333331
5945,5.94500000000032,3.33333333333331
5946,5.94600000000032,3.33333333333331
5947,5.94700000000032,3.33333333333331
5948,5.94800000000032,3.33333333333331
5949,5.94900000000032,3.33333333333331
5950,5.95000000000032,3.33333333333331
5951,5.95100000000032,3.33333333333331
5952,5.95200000000032,3.33333333333331
5953,5.95300000000032,3.33333333333331
5954,5.95400000000032,3.33333333333331
5955,5.95500000000032,3.33333333333331
5956,5.95600000000032,3.33333333333331
5957,5.95700000000032,3.33333333333331
5958,5.95800000000032,3.33333333333331
5959,5.95900000000032,3.33333333333331
5960,5.96000000000033,3.33333333333331
5961,5.96100000000033,3.33333333333331
5962,5.96200000000033,3.33333333333331
5963,5.96300000000033,3.33333333333331
5964,5.96400000000033,3.33333333333331
5965,5.96500000000033,3.33333333333331
5966,5.96600000000033,3.33333333333331
5967,5.96700000000033,3.33333333333331
